"image","name","oldPrice","currentPrice","CPU","RAM","Ổ cứng","Card","M.Hình","Optional","Card rời"
"https://laptop88.vn/media/product/8617_vn_macbook_pro_m3_silver_pdp_image_position_1.webp","[New 100%] Macbook Pro M3 Max 2023 - 30 Core GPU | 16 Inch Retina","","Liên Hệ","","36GB","SSD 1TB","","16.2"" Retina",,
"https://laptop88.vn/media/product/8615_vn_macbook_pro_m3_silver_pdp_image_position_1.webp","[New 100%] Macbook Pro M3 Max 2023 - 30 Core GPU | 14 Inch Retina","","Liên Hệ","","36GB","SSD 1TB","","14.2"" Retina",,
"https://laptop88.vn/media/product/8614_vn_macbook_pro_m3_silver_pdp_image_position_1.webp","[New 100%] Macbook Pro M3 Pro 2023 - 18 Core GPU | 16 Inch Retina","","Liên Hệ","","18GB / 36GB","SSD 512GB","","16.2"" Retina",,
"https://laptop88.vn/media/product/8613_vn_macbook_pro_m3_silver_pdp_image_position_1.webp","[New 100%] Macbook Pro M3 Pro 2023 - 18 Core GPU | 14 Inch Retina","","Liên Hệ","","18GB / 36GB","SSD 512GB / 1TB","","14.2"" Retina",,
"https://laptop88.vn/media/product/8612_vn_macbook_pro_m3_silver_pdp_image_position_1.webp","[New 100%] Macbook Pro M3 2023 - 10 Core GPU | 14 Inch Retina","","Liên Hệ","","8GB","SSD 512GB/1TB","","14.2"" Retina",,
"https://laptop88.vn/media/product/8610_acer_nitro_v.jpg","[New 100%] Laptop Gaming Acer Nitro V ANV15-51-55CA 2023 - Intel Core i5-13420H | RTX 4050 6GB","","Liên Hệ","i5-13420H","16GB DDR5","SSD 512GB","RTX 4050 6GB","15.6"" FHD 144Hz",,
"https://laptop88.vn/media/product/8609_doc_2023_11_20_11_04_35.png","[New Outlet] Laptop Lenovo Slim 7i 14IAP7 - Intel Core i7-1260p | 16GB RAM | 1TB SSD | 14 inch 2.8K Touch 100% sRGB","19.990.000đ","15.590.000 đ","","16GB DDR5","SSD 1TB","","2.8K 100% sRGB 120Hz",,
"https://laptop88.vn/media/product/pro_poster_8598.jpg","[New Outlet] Laptop Dell Inspiron 14 5430-PR2P1 | Intel Core i7-1360P | 16GB | SSD 1TB | 14 Inch 2K+","23.990.000đ","17.990.000 đ","","16GB DDR5","SSD 1TB NVMe","","14.0"" 2K+ ",,
"https://laptop88.vn/media/product/8593_photo_2023_11_09_08_32_54__2_.jpg","[New 100%] Laptop Asus Vivobook 16 X1605VA-MB105W | Intel Core i5-1335U | 16 inch Full HD+","18.990.000đ","15.190.000 đ","","8GB DDR4","SSD 512GB NVMe","","",,
"https://laptop88.vn/media/product/8592_tuf_a15_2023_rd_2_scaled.jpeg","[New 100%] Laptop ASUS TUF Gaming A15 FA507NU-LP131W - AMD Ryzen 5-7535HS | RTX 4050","39.990.000đ","24.690.000 đ","","16GB DDR5","SSD 1TB NVMe","RTX 4050","15.6"" Full HD 100%sRGB",,
"https://laptop88.vn/media/product/8591_photo_2023_11_08_16_58_15.jpg","[New 100%] Laptop ASUS TUF Gaming F15 FX507VV-LP157W - Intel Core i7 13620H | RTX 4060","40.990.000đ","30.490.000 đ","","16GB DDR5","SSD 512GB NVMe","Nvidia  RTX 4060","15.6"" 144Hz 100% sRGB",,
"https://laptop88.vn/media/product/8590_loq_15irh8_ct1_02_1.jpg","[New 100%] Laptop Lenovo LOQ 15IRH8 82XV00QQVN - Intel Core i5-12450H | RTX 2050 | 15.6 inch Full HD 144Hz","23.990.000đ","17.990.000 đ","i5 - 12450H","8GB DDR5","SSD 512GB","RTX 2050","15.6'' 144Hz",,
"https://laptop88.vn/media/product/8589_72526_laptop_dell_inspiron_3530_6.png","[New 100%] Dell Inspiron 15 N3530 i3U085W11BLU - Intel Core i3-1305U | 8GB | SSD 512GB | 15.6 inch","16.990.000đ","12.590.000 đ","i3-1305U","8GB DDR4","SSD 512GB NVMe","Intel® UHD Graphics","15.6"" FHD",,
"https://laptop88.vn/media/product/8584_doc_2023_11_08_11_09_01.png","[New 100%] Laptop Dell Inspiron 14 Plus 7430 - Intel Core i7-13620H | 16GB | SSD 1TB | 14 inch 2K+ ","26.990.000đ","22.990.000 đ","i7-13620H","16GB DDR5","SSD 1TB NVMe","Intel® UHD Graphics","14"" Full 2K+",,
"https://laptop88.vn/media/product/pro_poster_8583.jpg","[New Outlet] Laptop LG Gram 17ZB90R-K.AAC7U1 | Intel Core i7-1360P | 16GB | 17 inch 2K 100% DCI-P3","26.990.000đ","22.590.000 đ","","16GB LPDDR5","SSD 512GB NVMe","","",,
"https://laptop88.vn/media/product/8581_laptop_lenovo_slim_7_prox_14arh7_82v20003usct_t12.jpg","[New Outlet] Laptop Lenovo Slim 7 ProX 14ARH7 82V20003US | AMD R9-6900HS | 32GB | SSD 1TB | 14 inch 3K 100% sRGB Touch","","Liên Hệ","R9 - 6900HS","32GB LPDDR5","SSD 1TB NVMe","NVIDIA® RTX™ 3050","14.5"" 3K 100% sRGB",,
"https://laptop88.vn/media/product/8580_doc_2023_11_06_16_44_35.png","Laptop Cũ Asus Vivobook K3500P - Intel Core i5-11300H | 16GB | 15.6 inch Full HD OLED ","16.990.000đ","13.990.000 đ","i5-11300H","16GB DDR4","SSD 512GB NVMe","Intel Iris Xe","15.6"" Full HD OLED",,
"https://laptop88.vn/media/product/8579_8509_34_236_330_19.jpg","[New Outlet] Laptop Asus Vivobook S5402ZA-IS74-M003Y0 - Intel Core i7-12700H | 12GB | 14.5 inch 2.8K OLED 100% sRGB","19.990.000đ","16.790.000 đ","","12GB DDR4 ","SSD 512GB NVMe","","14.5"" 2.8K OLED",,
"https://laptop88.vn/media/product/8575_doc_2023_11_03_16_32_24.png","Laptop Cũ Dell Inspiron 7580 - Intel Core i5-8250U | Full HD","10.990.000đ","8.690.000 đ","i5 - 8250U","8GB DDR4","SSD 256GB","Nvidia MX150","15.6'' Full HD",,
"https://laptop88.vn/media/product/8574_doc_2023_11_03_13_34_40.png","[New 100%] Lenovo Legion Slim 5 16IRH8 82YA00BSVN - Intel Core i5-13500H | RTX 4050 | 16 inch 2K 100% sRGB 165Hz","39.990.000đ","33.990.000 đ","i5-13500H","16GB DDR5","SSD 512GB","RTX 4050 6GB","16"" 2K 165Hz",,
"https://laptop88.vn/media/product/8566_12824_asus_zenbook_pro_14_oled_ux6404_5.jpg","[New 100%] Laptop ASUS Zenbook Pro 14 OLED UX6404VV-P4069W - Intel i9-13900H | 32GB DDR5 | SSD 1TB NVMe | 14 inch 2.8K OLED 100% DCI-P3 ","54.990.000đ","48.990.000 đ","","32GB LPDDR5","SSD 1TB NVMe","","14.5"" 2.8K OLED",,
"https://laptop88.vn/media/product/8565_doc_2023_10_30_14_57_07.png","[New 100%] Laptop ASUS TUF Gaming F15 FX507ZU4-LP040W - Intel Core i7-12700H | RTX 4050 6GB | 15.6 Inch Full HD 144Hz","33.990.000đ","27.190.000 đ","","16GB DDR4","SSD 512GB NVMe","Nvidia RTX 4050 6GB","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/8563_8411_8268_dell_b___c_900x900.jpg","[New Outlet] Laptop Dell Inspiron 14 7430 2 in 1 CN29D - Intel Core i7-1355U | 16GB RAM | SSD 1TB | 14 inch Full HD+ Touch","25.990.000đ","18.990.000 đ","","16GB LPDDR5","SSD 1TB","","14.0"" Full HD+ Touch",,
"https://laptop88.vn/media/product/pro_poster_8554.jpg","[New 100%] Laptop Lenovo ThinkPad X1 Nano Gen 1-20UN00FVUS | i7-1180G7 | 16GB | 13 inch 2K 100% sRGB","24.990.000đ","20.990.000 đ","i7-1180G7","16GB","SSD 512GB","Intel Iris Xe","13 2K 100% sRGB",,
"https://laptop88.vn/media/product/8553_doc_2023_10_24_10_22_56.png","[New Outlet] Laptop Lenovo ThinkPad T16 Gen 1 21CH000JUS | AMD Ryzen 7 Pro - 6850U | 32GB | SSD 2TB | 16 inch 2K 100% sRGB 400 nits","25.990.000đ","21.590.000 đ","","32GB DDR5","SSD 2TB NVMe","","16 inch 2K 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_8552.jpg","[New Outlet] Laptop Lenovo ThinkPad T14s Gen 3 21CQ000LUS - AMD Ryzen 7 Pro - 6850U | 16GB DDR5 | 14 inch Full HD+ Touch","27.990.000đ","20.590.000 đ","","16GB DDR5","SSD 512GB NVMe","","14 Full HD+ Touch",,
"https://laptop88.vn/media/product/pro_poster_8551.jpg","[New Outlet] Laptop Lenovo Slim 7 14IRP8 83A40005US - Intel Core i5-1340P | 16GB DDR5 | SSD 1TB NVMe | 14 inch 2.8K 100% sRGB 120Hz","19.990.000đ","16.990.000 đ","","16GB DDR5","SSD 1TB","","2.8K 100% sRGB 120Hz",,
"https://laptop88.vn/media/product/pro_poster_8547.jpg","[New Outlet] Laptop Gaming Gigabyte G5 MF F2VN333SH - Intel Core i5-12450H | RTX 4050 | 15.6 inch Full HD 144Hz","25.990.000đ","19.390.000 đ","","8GB DDR4","SSD 512GB NVMe","Nvidia RTX 4050 ","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/8527_46234_laptop_lenovo_legion_slim_5_16aph8_82y9002yvn__4_.jpg","[New 100%] Laptop LENOVO Legion Slim 5 16APH8 82Y9002YVN  - AMD Ryzen 7-7840HS | 16GB | RTX 4060 | 16 inch 2K 100% sRGB 165hz","42.990.000đ","35.990.000 đ","Ryzen™ 7 7840HS","16GB DDR5","SSD 512GB","RTX 4060","2K 165Hz 100% sRGB",,
"https://laptop88.vn/media/product/8519_doc_2023_10_17_15_48_00.png","[New 100%] Laptop Dell Precision 5560 - Intel Core i7-11850H | 16GB | Nvidia A2000 | 15.6 inch Full HD+","35.990.000đ","30.990.000 đ","","16GB DDR4","SSD 1TB NVMe","","15"" Full HD+",,
"https://laptop88.vn/media/product/pro_poster_8518.jpg","[New Outlet] Laptop Dell Precision 5560 - Intel Core i5-11500H | 15.6 inch Full HD+","28.990.000đ","20.990.000 đ","","8GB DDR4","SSD 512GB NVMe","","15"" Full HD+",,
"https://laptop88.vn/media/product/8516_gs_008975_feature_97495.jpg","[New Outlet] Laptop Dell G15 5511 - Intel Core i5-11400H | RTX 3050 | 15.6 inch Full HD","22.990.000đ","16.990.000 đ","","8GB DDR4 ","SSD 256GB NVMe","","15.6"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_8513.jpg","[New 100%] Laptop Lenovo LOQ 15APH8 82XT001RUS - AMD Ryzen 7-7840HS | 16GB | RTX 4060 | 15.6 inch Full HD 144Hz","29.990.000đ","23.290.000 đ","R7 - 7840HS","16GB DDR5","SSD 512GB NMVe","Nvidia RTX 4060","15.6"" FHD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_8510.jpg","[New Outlet] Laptop Asus Vivobook 15X OLED A1503ZA-L1139W - Intel i5-12500H | 15.6"" OLED 100%DCI-P3","22.990.000đ","15.490.000 đ","","8GB DDR4","SSD 512GB NVMe","","15.6"" OLED 100% DCI-P3",,
"https://laptop88.vn/media/product/8507_dell_inspiron_14_5425_amd_1672302464.jpg","[New 100%] Laptop Dell Inspiron 14 5425-R1608S | AMD R5-5625U | 16GB RAM | 14 inch 2K","18.990.000đ","12.990.000 đ","","16GB DDR4 ","SSD 512GB NVMe","","14.0"" 2K",,
"https://laptop88.vn/media/product/8496_81vr44hn4yl.jpg","[New Outlet] Dell Precision 5470 - Intel Core i7-12700H | RTX A1000 | 14 inch Full HD+","35.990.000đ","30.990.000 đ","","16GB DDR5","SSD 512GB NVMe","","14 inch Full HD+",,
"https://laptop88.vn/media/product/pro_poster_8495.jpg","[New 100%] Laptop Lenovo Ideapad 3 15IAU7 82RK00W4VN | Intel Core i7-1255U | 15.6 inch Full HD","20.990.000đ","15.490.000 đ","","16GB DDR4","SSD 512GB NVMe","Intel Iris Xe Graphics","15.6"" Full HD",,
"https://laptop88.vn/media/product/8494_8374_dell_5330_900x900.jpg","[New 100%] Laptop Dell Inspiron 13 5330 R1808S | Intel Core i7-1360P | 16GB | 13.3 inch 2K+ 100% sRGB","29.990.000đ","20.990.000 đ","","16GB DDR5","SSD 512GB NVMe","","13.3"" 2K+ 100% sRGB",,
"https://laptop88.vn/media/product/8491_dell_latitude_9510_15_1_300x300.jpg","[New Outlet] Laptop Dell Latitude 9510 - Intel i7-10810U | 16GB DDR4 | 15.6 inch Full HD","22.990.000đ","13.990.000 đ","","16GB LPDDR4","SSD 512GB NVMe","","15.6 Full HD Touch",,
"https://laptop88.vn/media/product/8490_6622_dell_latitude_3520.jpg","[New Outlet] Laptop Dell Latitude 3520 - Intel Core i7-1165G7 | 16GB | 15.6 inch Full HD","17.990.000đ","13.990.000 đ","i7-1165G7","16GB DDR4","SSD 512GB ","Intel Iris Xe Graphics","15.6"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_8481.jpg","Laptop Cũ Dell Inspiron 3593 - Intel Core i5 1035G1 | RAM 12GB","","Liên Hệ","i5 1035G1","12GB DDR4","","Intel UHD Graphics","15.6""FHD Touch",,
"https://laptop88.vn/media/product/pro_poster_8480.jpg","Laptop Cũ Dell Inspiron 3593 - Intel Core i5 1035G1","14.990.000đ","8.690.000 đ","i5 1035G1","8GB DDR4","SSD 256GB","Intel UHD Graphics","15.6 inch HD",,
"https://laptop88.vn/media/product/pro_poster_8479.jpg","Laptop Cũ Dell Inspiron 3785 - AMD Ryzen 5 | 17.3 Inch HD+","13.990.000đ","8.990.000 đ","","8GB ","SSD 256GB","AMD Radeon","17.3"" HD+",,
"https://laptop88.vn/media/product/8478_52794_laptop_asus_vivobook_16_m1605ya_mb303w_7.jpg","[New 100%] Laptop Asus Vivobook 16 M1605YA-MB303W - AMD Ryzen 7 7730U | 16GB | 512GB | 16 inch","24.990.000đ","15.790.000 đ","","16GB DDR4","SSD 512GB NVMe","","16"" WUXGA",,
"https://laptop88.vn/media/product/8477_photo_2023_10_04_15_03_29.jpg","[New 100%] Laptop ASUS TUF Gaming F15 FX507ZU4 LP054W - Intel Core i7 - 12700H | RTX 4050 6GB | 15.6 Inch Full HD 144Hz 100% sRGB","36.990.000đ","27.190.000 đ","i7 - 12700H","16GB DDR4","SSD 512GB NMVe","Nvidia RTX 4050 6GB","15.6"" 144Hz 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_8475.jpg","[New 100%] MSI Cyborg 15 A12UC 621VN - Intel Core i5 12450H | VGA RTX 3050 4GB | 15.6 FHD IPS 144Hz","24.990.000đ","18.490.000 đ","i5-12450H","8GB DDR4","SSD 512GB","RTX 3050","15.6""FHD 144Hz",,
"https://laptop88.vn/media/product/8474_photo_2023_10_04_14_50_39.jpg","[New 100%] Laptop Asus Zenbook S 13 OLED UX5304VA-NQ126W - Intel Core i7-1355U | 32GB | 1TB | 13.3 Inch 2.8K OLED | 100%DCI-P3","49.990.000đ","37.990.000 đ","","32GB LPDDR5","SSD 1TB NVMe","","13.3"" 2.8K OLED",,
"https://laptop88.vn/media/product/8472_50677_laptop_asus_vivobook_pro_16_k6602vv_mx077w_7.jpg","[New 100%] Laptop Asus Vivobook Pro 15 OLED K6502VU-MA089W - Intel Core i5 13500H | 16GB | 512GB | RTX 4050 | 15.6 Inch 2.8K OLED","39.990.000đ","32.490.000 đ","","16GB DDR5","SSD 512GB NVMe","","15.6"" 2.8K OLED",,
"https://laptop88.vn/media/product/8471_inspiron_7405_2.jpg","Laptop Cũ Dell Inspiron 7405 2 in 1 - R7-4700U | RAM 16GB | SSD 512GB | 14 Inch Full HD Touch","","12.990.000 đ","R7-4700U","16GB DDR4","SSD 512GB","AMD Radeon","14 inch Full HD Touch",,
"https://laptop88.vn/media/product/pro_poster_8470.jpg","[New 100%] Laptop Lenovo V14 G3 IAP 82TS00AXVN - Intel Core i5 1235U | 14 Inch Full HD IPS","13.990.000đ","11.490.000 đ","i5 - 1235U","8GB DDR4","SSD 512GB","Intel Iris Xe","14 "" FHD IPS",,
"https://laptop88.vn/media/product/8469_50677_laptop_asus_vivobook_pro_16_k6602vv_mx077w_7.jpg","[New 100%] Laptop Asus Vivobook Pro 15 OLED K6502VU-MA090W - Intel Core i9 13900H | 16GB | 512GB | RTX 4050 | 15.6 Inch 2.8K OLED","45.990.000đ","35.990.000 đ","","16GB DDR5","SSD 512GB NVMe","","15.6"" 2.8K OLED",,
"https://laptop88.vn/media/product/8468_dell_inspiron_15_5505_ryzen_5_4500u_ryzen_7_4700u__637714253544785615.jpg","Laptop Cũ Dell Inspiron 5505 - AMD Ryzen 7-4700U | 8GB | 15.6 Inch Full HD","12.990.000đ","11.990.000 đ","R7-4700U","8GB","SSD 256GB","AMD Radeon","15.6 inch Full HD",,
"https://laptop88.vn/media/product/8467_46230_laptop_lenovo_legion_slim_5_16irh8_82ya008hvn_anphatpc.jpg","[New 100%] Lenovo Legion Slim 5 16IRH8 82YA008HVN - Intel Core i7 13700H | RTX 4050 | 16"" WQXGA 165hz 100%","37.990.000đ","33.990.000 đ","i7 13700H","16GB DDR5","SSD 512GB","RTX 4050","16"" WQXGA 165Hz",,
"https://laptop88.vn/media/product/8466_50677_laptop_asus_vivobook_pro_16_k6602vv_mx077w_7.jpg","[New 100%] Laptop Asus Vivobook Pro 16 OLED K6602VV-MX077W - Intel Core i9 13900H | 16GB | 1TB | RTX 4060 | 16 Inch 3.2K OLED 120Hz","49.990.000đ","42.990.000 đ","","16GB DDR5","SSD 1TB NVMe","","16"" 3.2K OLED",,
"https://laptop88.vn/media/product/8465_2055_d3.jpg","Laptop Cũ Dell Inspiron 5515 - AMD Ryzen 5-5500U | RAM 8GB | 15.6 inch Full HD ","12.990.000đ","11.490.000 đ","Ryzen 5-5500U","8GB","SSD 256GB","AMD Radeon","15.6"" Full HD Touch",,
"https://laptop88.vn/media/product/pro_poster_8464.jpg","[New 100%] Lenovo Ideapad Gaming 3 15ACH6 82K2027QVN - AMD Ryzen 5 5500H | RTX 2050 | 15.6 Inch FHD 144Hz","22.990.000đ","14.490.000 đ","","8GB DDR4","SSD 512GB NVMe","Nvidia RTX 2050","15.6"" FHD 144Hz",,
"https://laptop88.vn/media/product/8463_photo_2023_10_04_13_40_15.jpg","[New 100%] Laptop Asus Vivobook 14 X1404ZA-NK300W - Intel Core i3 1215U | 8GB | 256GB | 14 Inch FHD","15.990.000đ","9.990.000 đ","","8GB DDR4","SSD 256GB NVMe","","14"" FHD",,
"https://laptop88.vn/media/product/pro_poster_8462.jpg","Laptop Cũ Dell Inspiron 15 3505 - AMD Ryzen 5 3450U | RAM 8GB | SSD 256GB | 15.6 inch","15.990.000đ","8.290.000 đ","R5-3450U","8GB ","SSD 256GB","AMD Radeon","15.6 inch",,
"https://laptop88.vn/media/product/8461_acer_aspire_5_5.jpg","[New 100%] Laptop Acer Aspire 5 A515-58GM-59LJ - Intel Core i5 13420H | RTX 2050","","16.990.000 đ","","8GB DDR4","SSD 512GB NVMe","Nvidia RTX 2050","15.6"" Full HD",,
"https://laptop88.vn/media/product/8458_t___i_xu___ng__88_.jpg","[New Outlet] LG Gram 17Z95P-K.ADE9U1 - Intel Core i7-1195G7 | 32GB | 17 inch 2K 100% sRGB","25.990.000đ","17.990.000 đ","","32GB LPDDR4","SSD 1TB NMVe","Intel UHD | Iris Xe","17"" 2K 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_8450.jpg","[New 100%] Laptop Lenovo Thinkpad L14 Gen 1 20U5004RUS - AMD Ryzen 5 4650U | 14 inch Full HD","19.990.000đ","14.690.000 đ","","8GB DDR4","SSD 256GB NVMe","AMD Radeon Graphics","14"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_8449.jpg","[New 100%] Laptop MSI Modern 14 C7M 220VN - AMD Ryzen 5-7530U | 14 Inch FHD IPS","16.990.000đ","10.990.000 đ","","8GB DDR4","SSD 512GB NVMe","AMD Radeon Graphics","14"" Full HD IPS",,
"https://laptop88.vn/media/product/8446_dell_xps_13_plus_9320_3.jpeg","[New 100%] Laptop Dell XPS 13 Plus 9320 2023 - Intel Core i7 1360P | 16GB | 512GB | 13.4 Inch FHD+ Touch","","37.990.000 đ","i7  1360P","16GB DDR5","SSD 512GB","Intel Xe Graphics","13.4 Inch FHD+",,
"https://laptop88.vn/media/product/pro_poster_8445.jpg","[New Outlet] Dell Latitude 5520 - Intel Core i7 1185G7 | 16GB | 512GB","21.990.000đ","14.990.000 đ","","16GB DDR4","SSD 512GB","Iris Xe Graphics","15.6"" FHD",,
"https://laptop88.vn/media/product/pro_poster_8443.jpg","[New Outlet] Laptop Dell Latitude 5511 - Intel Core i7-10850H | 16GB | Nvidia MX250 | 15.6 inch Full HD","19.990.000đ","15.490.000 đ","Intel Core i7-10850H","16GB DDR4","SSD 256GB DDR4","","15.6"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_8439.jpg","[New Outlet] Lenovo ThinkBook 14 G4 IAP 21DHX005US | i7-1255U | 16GB | 14 inch Full HD ","19.990.000đ","15.990.000 đ","i7-1255U","16GB DDR4","SSD 512GB NVMe","Intel Iris Xe","14 inch Full HD",,
"https://laptop88.vn/media/product/pro_poster_8428.jpg","[New Outlet] Lenovo ThinkPad X1 Titanium Yoga Gen 1 2 in 1 20QA00A8US | i5-1130G7 | 16GB | 13 inch 2K 100% sRGB (kèm bút)","","17.990.000 đ","i5-1130G7","16GB ","SSD 512GB","Iris Xe Graphics","13.5"" 2K 100% sRGB",,
"https://laptop88.vn/media/product/8423_43124_laptop_dell_mobile_precision_5570_anphatpc6.jpg","[New Outlet] Laptop Dell Precision 5570 - Intel Core i7-12800H | RAM 16GB | RTX A2000 | 15.6 Inch UHD+ Touch","45.990.000đ","44.990.000 đ","i7 - 12800H","16GB DDR5","SSD 512GB","Nivida RTX A2000","15.6"" UHD+",,
"https://laptop88.vn/media/product/pro_poster_8422.jpg","[New 100%] Samsung Galaxy ChromeBook - XE930QCA K02US - Intel Core i5 | 13.3 Inch 4K AMOLED, 100% sRGB","19.990.000đ","13.590.000 đ","i5-10210U","8GB ","SSD 256GB","Intel UHD Graphics","4K AMOLED 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_8421.jpg","[New 100%] Lenovo LOQ 15APH8 82XT00AKVN - AMD Ryzen 7-7840HS | 16GB | 512GB | RTX 4050 | 15.6 Inch 144Hz","29.990.000đ","24.990.000 đ","R7 - 7840HS","16GB DDR5","SSD 512GB NMVe","Nvidia RTX 4050","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_8420.jpg","[New 100%] Lenovo LOQ 15APH8 82XT00BTVN - AMD Ryzen 5 7640HS | 16GB | 512GB | RTX 4050 | 15.6 Inch 144Hz","25.990.000đ","22.990.000 đ","R5 - 7640HS","16GB DDR5","SSD 512GB NMVe","Nvidia RTX 4050","15.6"" FHD 144Hz",,
"https://laptop88.vn/media/product/8413_7949_6945_nitro_5_an515_57_01_500x500.jpg","[New Outlet] Laptop Gaming Acer Nitro 5 AN515-57-536Q-NHQEKAA001 | Intel Core i5-11400H | GTX 1650 | 144Hz","","15.490.000 đ","i5 - 11400H","8GB DDR4","SSD 256GB","Nvidia GTX 1650","15.6"" Full HD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_8412.jpg","[New 100%] Lenovo ThinkPad X1 Nano Gen 1 20UNS0EQ00 - Intel Core I5 1130G7 | 16GB | 512GB | 13 Inch 2K","18.990.000đ","17.290.000 đ","i5 1130G7","16GB","SSD 512GB","Intel Iris Xe","13 Inch 2K",,
"https://laptop88.vn/media/product/8410_8338_hp_victus_15_fb1013dx_845a2ua___ac.jpg","[New Outlet] HP Victus 15 FB1013dx 845A2UA - AMD Ryzen 5-7535HS | RTX 2050 4GB | 15.6 inch Full HD 144Hz","19.990.000đ","14.690.000 đ","","8GB DDR5","SSD 512GB NVMe","RTX 2050 4GB","15.6"" FHD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_8409.jpg","[New 100%] Laptop MSI Cyborg 15 A12VE-046US - Intel Core i5-12450H | SSD 512GB | RTX 4050 | 15.6 inch Full HD 144Hz","26.990.000đ","19.490.000 đ","i5 12450H","8GB DDR5","SSD 512GB NVMe ","RTX 4050","15.6"" FHD 144Hz",,
"https://laptop88.vn/media/product/pro_poster_8407.jpg","[New 100%] Laptop Lenovo IdeaPad Slim 3 14IAH8 83EQ0005VN | Intel Core i5-12450H | 16GB | 14 inch Full HD","17.990.000đ","12.990.000 đ","Intel® Core™ i5-12450H","16GB LPDDR5","SSD 512GB NVMe","Intel® UHD Graphics","14"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_8406.jpg","[New 100%] Laptop ASUS TUF Gaming F15 FX507ZV4-LP042W | Intel Core i7-12700H | 16GB | RTX 4060 | 15.6 inch 144Hz 100% sRGB","33.990.000đ","28.490.000 đ","","16GB DDR4","SSD 512GB NVMe","Nvidia RTX 4060 8GB","15.6"" 100% sRGB 144Hz",,
"https://laptop88.vn/media/product/pro_poster_8393.jpg","[New Outlet] Laptop Acer Predator Triton 300 SE PT314-52s-747P - Intel Core i7-12700H | RTX 3060 | 14 Inch Full HD+ 100% sRGB","33.990.000đ","23.690.000 đ","","16GB DDR5 ","SSD 512GB NMVe","Nvidia RTX 3060","14 inch 165Hz 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_8377.jpg","[New Outlet] Laptop ThinkPad T14 Gen 2 20W0X065US | Intel Core i7-1165G7 | 16GB | 14 inch 4K 100% sRGB","23.990.000đ","19.990.000 đ","","16GB DDR4","SSD 512GB NVMe","","14"" 4K 500 nits 100% sRGB",,
"https://laptop88.vn/media/product/8375_14452_hp_pavilion_15_eg3033tx_2.jpg","[New 100%] Laptop HP Pavilion 15-eg3097TU 8C5L8PA | eg3096TU 8C5L7PA 2023 - Intel Core i5-1335u | 15.6 inch Full HD","19.990.000đ","17.490.000 đ","i5 - 1335u","8GB DDR4","SSD 256GB","Intel Iris Xe","15.6"" Full HD",,
"https://laptop88.vn/media/product/pro_poster_8374.jpg","[New 100%] Laptop Dell Inspiron 13 5330 R1608S | Intel Core  i5 - 1340P | 16GB | 13.3 inch 2K+ 100% sRGB","26.990.000đ","18.390.000 đ","","16GB DDR5","SSD 512GB NVMe","","13.3"" 2K+ 100% sRGB",,
"https://laptop88.vn/media/product/pro_poster_8372.jpg","[New Outlet] Laptop Lenovo ThinkPad T16 Gen 1 21BWS18300 - Intel Core i5 1245U | 16GB | 16 Inch WUXGA","24.990.000đ","17.990.000 đ","i5-1245U","16GB ","SSD 256GB","UHD Graphics","16"" WUXGA",,
"https://laptop88.vn/media/product/pro_poster_8370.jpg","[New 100%] Dell Inspiron 16 7635 2 in 1 MJF89 | 7635 2 in 1 WFN2H - Ryzen 5-7530U | 16GB | 16 inch Full HD+ Touch","25.990.000đ","17.990.000 đ","R5 - 7530U","16GB DDR4","SSD 512GB","AMD Radeon Graphics","14"" Full HD+ Touch",,
"https://laptop88.vn/media/product/8358_photo_2023_08_18_15_00_14.jpg","[New 100%] Laptop Asus Vivobook 15X OLED S3504VA L1226W - Intel Core i5 1340P | 16GB | 512GB | 15.6 Inch FHD OLED","21.990.000đ","18.690.000 đ","","16GB DDR4","SSD 512GB NVMe","","15.6"" FHD OLED",,
"https://laptop88.vn/media/product/8357_","[New 100%] Laptop Asus Vivobook S 14 Flip TN3402YA-LZ192W - AMD Ryzen 5-7530U | 16GB | 512GB | 14 Inch WUXGA Touch","18.990.000đ","17.690.000 đ","","16GB DDR4","SSD 512GB NVMe","","14.0 Inch WUXGA Touch",,
"https://laptop88.vn/media/product/8347_12988_asus_vivobook_go_14_e1404_8.jpg","[New 100%] Laptop ASUS Vivobook Go 14 E1404FA-NK177W | AMD Ryzen 5-7520U | 16GB | 14 inch Full HD","16.990.000đ","13.590.000 đ","","16GB DDR4","SSD 512GB NVMe","","14"" Full HD OLED",,
